ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
AU0001014,0,808,671,-1,7,61,269,33.46,97844,44346,29818,0,0,0,2,5,0,32,1,0,49.17,341515,4661,0,35,9.43,802,662,3,0,47.01,136,18,3,0,1,3,0,6,2,0,2891,57.6,761,744,751,8,7.73,0,0,28.76,3,128,0,0,0,0,98.04,726,879,62,36,5,-1,58986,2,513027,1,0,0,100,1,1,7,1,33304,126217,41.91,109.65,84,4,0,60,2,0,1,0,9.18,2,-7,767,2,0,36,1,0,0,0,33,31122.84,10,0,4099.14,1,-1,6.69
AU0001015,0,821,802,726,22,21,242,113.52,173747,64345,0,0,1,0,0,0,1,100,0,0,93.1,-1,3106,0,51,87.68,-1,728,8,3,62.68,41,21,0,79686,0,24,1,3,2,0,2226,20.51,694,615,614,4,26.14,1,0,44.99,1,24,1,3,276602,0,66.46,636,900,12,27,1,1,0,0,254255,0,0,0,249,2,-5,0,0,18139,36483,39.69,85.48,87,4,0,0,3,0,3,1,16.76,4,0,653,1,0,43,-1,0,0,0,21,38588.34,38,1,2984.48,2,-1,1.66
AU0001016,0,644,786,708,10,13,160,64.52,166100,35810,0,1,0,0,1,4,4,0,0,2,66.64,297524,1417,0,37,117.7,703,798,13,3,28.38,43,2,1,60443,1,0,3,12,2,0,0,-5,736,776,709,8,43.75,0,0,17.52,2,64,0,5,250700,0,64.9,736,757,-5,0,1,1,145171,2,407234,0,0,0,-5,1,0,1,0,19659,49708,15.69,60.2,63,4,1,89,0,7702.49,1,-7,5.84,3,0,800,2,0,39,0,0,0,0,21,18714.87,15,0,0,2,-1,9.63
AU0001017,0,850,815,791,0,34,207,39.51,0,0,-1,0,0,0,0,4,0,0,-1,0,77.68,475130,1648,0,0,106.73,708,750,14,7,0,53,22,3,32905,2,43,3,10,1,0,-7,21.12,647,-7,725,9,36.12,0,1,74.02,2,224,2,0,0,0,89.19,772,744,63,54,3,1,2913,2,150933,0,1,0,458,3,0,3,0,38849,98058,22.94,142.88,55,4,0,79,2,0,3,0,4.7,1,0,534,1,0,38,0,0,0,1,47,0,23,1,5716.4,2,-1,3.68
AU0001018,0,-3,750,850,16,18,113,0,0,47484,79058,0,0,0,0,6,0,57,0,0,84.29,94172,1498,0,70,0,796,713,13,5,60.5,130,18,0,0,3,54,2,2,0,1,366,31.47,807,724,736,11,11.21,0,0,66.46,2,301,2,3,197074,0,60.61,745,725,66,69,2,1,139686,2,0,0,0,-1,203,1,0,1,1,38100,78696,47.32,58.6,46,6,0,0,1,0,1,1,3.37,1,1,797,2,1,22,0,0,0,1,19,20483.82,0,1,0,1,-1,7.91
AU0001019,0,785,693,670,19,41,164,64.15,238573,1875,56085,2,0,0,0,-1,8,0,1,1,99.96,342932,5048,0,189,28.69,850,767,0,8,59.42,112,0,0,37451,0,0,1,-5,0,1,0,49.87,850,876,691,19,11.93,2,0,33.52,2,234,0,0,0,0,70.38,697,-1,86,53,2,1,19332,0,0,1,0,0,179,1,1,5,0,30825,27605,-7,117.06,46,4,0,62,2,0,0,0,7.54,2,-7,742,2,0,56,0,0,0,0,37,2909.32,48,2,0,1,-1,12.22
AU0001020,-7,615,677,756,13,23,-7,65.62,182448,54823,0,0,2,0,0,-7,1,0,1,0,67.87,187911,2331,0,121,118.06,520,731,5,2,72.88,240,11,2,124271,4,39,2,6,-5,0,1417,40.17,627,547,561,5,89.76,4,0,58.01,1,278,0,2,154009,0,63.36,778,718,99,131,0,1,18522,1,524242,0,0,0,255,1,1,6,0,32444,108231,15.73,129.32,41,2,1,101,1,30754.8,1,1,-1,1,0,615,1,0,8,1,0,0,1,33,31065.77,31,3,0,3,-1,9.54
AU0001021,0,707,717,723,8,18,97,104.35,99929,39705,78622,0,0,0,2,0,6,41,0,2,56.26,244058,4409,0,156,102.67,743,770,0,0,25.46,53,19,1,55070,0,0,1,5,0,0,0,74.8,743,821,733,8,73.69,0,0,37.91,2,0,0,-1,132259,0,91.18,863,673,89,53,5,0,86128,0,271204,1,0,0,301,1,1,3,0,26425,70963,29.87,93.95,77,4,0,133,3,4524.31,1,0,4.45,1,1,769,2,1,36,0,0,0,0,30,18588.95,20,0,0,4,-1,10.72
AU0001022,0,642,742,715,5,19,20,9.56,91710,0,54613,0,0,0,2,0,3,61,0,0,100,533530,1624,0,107,138.09,827,658,11,9,44.87,33,10,1,72628,0,69,0,8,0,0,4308,45.12,850,-7,697,15,33.32,1,0,43.12,3,257,2,1,147900,0,100,729,700,59,113,4,0,105830,0,0,0,1,-5,215,3,1,2,1,26683,73418,52.55,94.21,79,3,0,47,3,0,0,1,10.55,1,1,633,2,0,42,0,0,0,0,45,23841.74,0,0,4983.96,4,-1,0
AU0001023,0,841,850,708,0,17,138,49.98,0,68699,0,0,0,0,1,3,0,15,0,2,87.1,19491,170,0,58,112.41,815,755,12,7,69.8,134,22,4,0,2,16,3,6,0,0,0,19.85,668,779,775,2,0,0,0,30.18,3,145,0,4,302074,0,71.53,805,654,56,53,3,1,161252,0,68440,1,0,0,269,3,0,0,0,0,155902,59.97,107.56,42,6,0,18,2,13170.09,3,0,1.16,3,0,600,1,0,4,0,0,0,-1,62,33438.03,9,2,1734.11,3,-1,1.86
AU0001024,0,803,746,748,2,1,155,6.15,44805,13979,0,0,0,0,0,5,3,98,0,0,100,0,1616,0,47,91.6,748,-1,11,0,37.07,-7,24,4,66549,0,0,1,6,1,-5,1096,28.92,740,714,812,12,70.35,0,0,49.9,2,149,-7,0,106353,0,97.7,714,699,58,57,3,0,73185,1,162389,0,-1,0,207,-7,0,7,0,26814,76439,10.66,81.26,91,3,0,118,0,1936.78,0,1,4.69,3,0,714,2,1,1,0,0,0,0,37,27196.15,14,0,6832.15,3,-1,3.94
AU0001025,0,791,820,823,9,22,102,26.4,17264,51964,106247,-7,1,0,0,0,3,5,0,3,85.83,208452,1918,0,120,75.61,736,666,5,5,0,109,27,0,0,0,18,4,13,0,1,0,61.22,772,587,726,6,80.81,0,0,81.67,1,80,1,0,80641,0,100,735,653,95,76,3,1,48506,0,86705,-7,0,-7,-5,1,0,9,1,26010,89010,22.59,98.28,50,4,1,11,3,1443.14,0,1,-7,-1,1,762,1,0,32,0,0,0,0,22,18223.88,20,3,882.42,3,-1,7.49
AU0001026,1,626,639,652,15,14,294,0,38083,30248,67087,1,1,1,0,3,4,29,0,3,100,219431,5901,-7,60,90.58,-3,618,7,3,100.02,45,24,0,71969,0,42,2,9,0,1,5659,30.1,529,599,566,0,-5,0,3,45.61,2,250,0,0,10104,0,69.4,620,757,57,22,3,1,0,3,647553,1,0,0,148,2,1,1,1,-1,85643,21.76,96.93,84,2,0,16,0,8203.47,0,0,7.93,4,1,854,1,0,1,0,0,0,1,35,29247.16,-7,2,1001.5,1,-1,8.83
AU0001027,0,777,798,716,8,19,185,16.94,6581,12184,48755,2,0,1,1,1,5,44,0,2,83.12,119131,0,1,57,30.88,765,850,0,12,17.78,312,13,1,14273,5,11,6,10,2,1,0,16.78,824,621,805,4,2.55,0,3,54.07,1,56,-5,0,-5,0,53.44,743,625,69,106,4,0,65924,2,537221,-5,0,0,194,1,1,1,1,38896,7069,25.17,89.44,59,5,0,41,0,20022.28,2,1,-1,-1,0,625,2,0,50,0,0,0,-1,0,17987.26,26,0,2300.54,1,-1,8.29
AU0001028,0,720,850,766,0,27,225,24.01,95255,17478,-1,0,0,0,1,0,3,40,0,0,100,0,5108,0,0,78.95,719,850,7,8,95.29,304,10,1,17837,6,0,2,5,1,1,0,25.95,715,900,775,5,83.46,2,1,40.78,2,85,5,2,99434,0,76.71,841,652,14,139,6,0,-5,0,388656,0,0,0,21,-7,0,7,0,22435,142910,40.12,108.91,60,5,0,22,1,1352.52,1,0,8.34,3,1,762,1,0,43,0,0,0,0,0,6016.37,12,1,3510.1,2,-1,1.14
AU0001029,0,764,800,674,15,32,227,91.91,68559,13631,19116,0,0,0,0,8,0,7,0,1,62.8,49464,1631,1,51,198.64,787,638,4,7,64.8,299,18,2,76451,0,21,2,8,2,2,0,64.38,850,687,-5,7,53.8,1,0,-5,2,58,2,2,285681,0,100,645,799,52,12,1,0,57702,-7,0,0,0,0,168,1,0,4,0,24961,97000,24.97,63.36,65,3,0,29,0,0,3,1,4.21,3,0,759,1,1,28,-7,0,0,1,52,23446.32,32,1,0,3,-1,1.45
AU0001030,0,749,821,850,13,15,96,0,324540,61934,106471,0,0,0,2,1,-7,25,1,2,100,78441,5493,0,164,140.4,805,790,11,3,14.92,-5,10,3,-5,2,-5,0,0,0,1,3962,64.17,751,844,794,8,70.09,0,1,32.45,1,182,0,0,184359,0,68.21,774,634,54,60,4,1,66952,2,453038,0,1,0,76,1,0,3,0,23808,56871,28.13,74.31,56,5,0,0,2,26135.57,0,0,6.6,3,1,754,3,1,18,0,0,0,0,12,23355.6,52,0,35.16,2,-1,10.42
AU0001031,0,662,778,548,9,7,138,47.82,198857,0,96770,0,0,1,2,3,0,0,0,0,96.2,183474,961,0,85,150.59,815,750,9,10,16.78,63,1,2,72338,0,-5,4,10,0,0,0,55.9,850,808,745,9,22.03,0,1,-5,1,313,4,4,260101,0,54.9,644,683,78,85,4,1,76516,0,48392,1,0,0,0,1,1,6,1,44783,79787,50.52,-1,39,3,1,42,0,14446.67,0,1,4.56,2,2,464,2,0,19,0,0,0,1,0,9243.72,37,0,0,3,-1,9.15
AU0001032,0,679,850,656,3,31,148,43.92,148912,27443,39775,0,0,0,1,5,2,2,0,1,100,0,2425,0,96,115.28,731,779,6,0,68.12,208,32,3,0,1,42,0,0,1,0,0,34.02,832,570,765,13,60.77,1,0,50.43,1,-7,2,1,31808,0,80.63,672,808,71,73,3,1,84193,3,515670,1,1,1,143,2,0,0,0,25233,56130,22.43,104.62,58,1,1,0,1,694.94,0,1,0,3,-7,541,3,-7,19,0,0,0,0,52,0,44,0,2507.34,3,-1,11.52
AU0001033,0,760,850,791,4,16,198,-1,31095,0,40783,1,0,0,1,6,3,66,0,3,98.48,-7,553,0,158,31.46,786,850,19,8,42.35,78,9,1,22709,4,0,0,0,2,0,0,25.95,780,762,749,18,38.92,0,0,79.47,3,307,0,1,258473,0,64.56,887,558,56,90,2,1,111030,1,380317,0,0,0,47,1,1,3,0,35756,71052,36.53,42.49,89,3,1,46,0,0,4,0,1.87,3,0,955,2,0,34,0,0,0,0,7,15786.92,24,1,0,2,-1,9.41
AU0001034,0,704,673,759,9,0,134,81.23,234479,0,67555,1,-7,1,0,0,1,173,0,0,-7,37494,4021,0,124,120.38,771,760,4,4,24.34,329,24,0,67487,4,29,0,0,1,1,555,16.14,788,789,690,0,0,0,0,53.97,1,272,-7,2,-1,0,69.67,828,738,46,0,0,0,95114,1,179093,0,1,0,275,2,1,3,0,36381,84103,35.21,119.68,59,5,1,0,4,302.85,2,1,0,3,0,779,2,0,41,0,0,0,1,12,-1,0,5,2595.64,1,-1,7.68
AU0001035,0,745,735,850,18,15,280,19.52,64478,25061,60731,0,1,0,2,6,1,69,0,1,77.69,188243,297,0,73,129.64,715,792,14,3,40.4,104,9,0,-5,2,59,1,1,0,1,-5,0,795,815,713,3,0,0,1,73.8,1,288,0,0,106740,0,62.04,790,797,31,52,1,1,132732,0,243874,0,0,0,-7,3,-7,1,0,23534,34366,39.39,90.46,41,2,0,0,0,16686.05,1,-1,1.93,2,-7,768,2,1,1,0,0,0,0,27,4827.11,38,1,4175.25,2,-1,14.24
AU0001036,0,714,805,644,11,26,236,71.83,0,0,9614,1,0,0,0,3,2,62,0,1,87.08,216443,551,0,99,108.93,756,818,3,3,37.94,51,3,0,0,0,18,0,5,0,1,2825,12.2,676,749,743,-1,73.72,0,0,55.17,2,321,0,2,172883,0,83.64,645,754,79,134,3,1,91269,1,0,0,1,0,249,1,0,3,0,19420,52368,52.58,90.95,56,5,0,-1,3,7842.86,0,0,6.38,3,2,740,2,0,11,0,0,0,0,65,24843.14,15,4,4089.89,1,-1,7.24
AU0001037,0,639,785,734,8,19,41,42.36,0,53867,32958,4,0,0,1,2,0,11,1,1,94.79,302467,0,0,100,134.66,733,770,0,5,16.47,205,10,3,67770,0,0,3,0,0,0,6657,30.9,850,687,771,6,11.28,0,2,12.27,1,229,0,3,214879,0,80.92,784,635,37,0,0,1,67525,1,501805,1,1,1,138,1,1,7,0,10139,70531,-7,55.28,38,5,0,0,2,0,0,0,4.01,4,1,588,2,0,23,0,0,0,0,44,31165.49,28,0,-1,1,-1,8.73
AU0001038,0,724,779,696,7,35,169,14.46,-7,33310,57221,1,0,0,0,3,0,18,0,0,84.78,0,4283,0,136,119.37,655,666,7,4,14.54,201,37,0,0,0,44,0,5,0,1,0,20.12,764,702,663,16,24.69,0,0,25.94,3,230,1,2,165545,0,84.9,738,824,74,114,0,1,-7,2,-1,0,1,0,187,1,0,4,0,45781,35031,30.78,66.64,58,4,1,0,0,17396.04,0,0,6.4,4,0,765,1,0,12,0,0,0,0,46,3450.49,46,-7,0,3,-1,1.79
AU0001039,0,761,769,728,16,4,160,27.83,0,13604,85842,0,-1,0,2,-1,0,89,0,2,80.37,0,2622,0,4,117.2,729,769,4,4,21.11,136,13,0,56094,-7,31,1,11,1,0,1797,10.88,790,834,820,12,90.31,2,-1,38.73,2,230,0,4,260947,0,94.15,589,781,43,105,1,0,50468,1,0,0,0,0,338,2,0,1,0,53241,10083,39.92,77.81,68,5,0,49,2,22375.39,2,1,9.2,2,1,857,2,1,40,0,0,0,1,24,16340.03,10,2,1600.61,3,-1,13.53
AU0001040,0,704,724,750,-7,13,278,7.71,336696,28503,65052,0,1,0,1,4,2,74,0,0,83.23,0,1047,0,0,46.57,615,729,13,7,12.43,247,27,0,40626,1,0,3,0,1,0,2351,37.17,716,753,815,8,0,2,0,93.97,2,-1,2,4,0,0,81.22,833,651,92,0,1,0,90087,2,339358,0,0,0,207,3,0,1,0,26260,42001,16.91,91.36,67,1,1,34,0,12212.6,0,0,0.79,4,1,516,2,1,46,0,0,0,0,39,28150.17,30,0,1222.99,1,-1,19.16
AU0001041,0,805,836,691,17,14,0,53.85,163577,0,68822,1,1,0,0,3,0,75,-7,0,77.3,224236,0,0,64,58.51,686,819,-5,6,63.65,216,9,3,86360,1,23,0,2,0,1,434,70.11,765,894,827,13,96.29,1,1,67.89,3,234,0,1,0,0,84.95,808,844,65,103,2,0,104032,1,49780,0,0,0,221,1,1,-7,0,35397,134493,65.69,154.9,54,4,0,0,0,11901.86,2,0,13.29,4,1,801,1,0,14,0,0,0,0,11,15458.92,11,0,205.56,2,-1,12.08
AU0001042,-7,596,571,604,9,17,95,0,0,0,23716,3,1,-7,0,3,0,105,0,2,97.87,143876,774,0,68,115.02,633,588,9,11,11.74,107,29,1,0,0,91,3,6,1,1,6825,26.9,575,518,782,13,11.34,3,3,19.23,2,80,0,0,0,0,100,638,605,52,115,1,0,98679,1,-1,0,0,0,123,2,0,9,1,40351,96894,17.69,109.84,63,3,0,0,0,0,0,1,5.81,3,0,559,1,0,53,-1,0,0,0,20,7665.56,45,4,0,2,-1,6.99
AU0001043,0,666,827,730,18,23,327,54.26,139590,29319,84850,0,0,0,0,4,0,87,0,0,76.05,200562,3634,0,116,0,786,-1,10,6,99.05,135,30,2,114332,3,35,4,3,2,1,0,76.67,739,694,792,20,34.73,0,1,44.23,2,261,2,0,144543,0,46.83,823,797,64,0,3,1,88290,0,101944,0,0,1,207,2,1,5,0,47075,83419,55.4,109.54,69,3,1,4,1,-7,5,1,2.4,3,1,650,1,0,20,1,0,0,1,48,36911.55,22,0,0,4,-1,5.88
AU0001044,0,676,823,716,14,24,213,40.3,57208,21381,92601,0,0,0,0,3,4,34,0,0,100,0,1908,0,0,36.7,823,805,5,7,32.29,138,10,1,73359,1,0,4,2,3,1,88,56.91,793,845,787,3,68.46,0,0,47.56,1,160,0,0,181425,1,93.45,673,798,63,84,3,0,2152,1,359884,0,-5,0,297,2,0,3,0,14105,80847,30.75,65.2,65,-7,1,33,1,-1,1,0,11.07,1,1,927,3,0,14,0,0,0,0,18,17012.63,16,0,3008.04,5,-1,6.37
AU0001045,0,-2,803,701,11,9,0,59.91,26181,32678,25662,0,1,0,1,7,3,67,0,1,97.48,400109,3905,1,16,90.73,752,808,5,9,84.26,123,6,2,109984,4,0,0,3,1,0,0,59.16,727,767,798,13,103.62,0,0,60.89,1,258,0,0,233000,0,90.46,812,595,97,0,2,1,67287,0,401469,0,0,1,49,2,0,3,0,-7,41783,27.97,113.73,37,4,1,18,0,18866.38,1,0,0,1,1,835,1,0,18,0,0,0,0,13,33086.67,52,1,0,5,-1,7.6
AU0001046,0,-1,748,773,10,6,141,44.83,82656,19923,0,0,1,0,0,0,0,3,0,4,84.63,0,6968,0,137,54.22,719,-1,8,10,66.75,186,16,1,-1,0,0,6,1,3,0,0,51.34,742,703,718,0,77.42,2,0,69.43,2,312,1,2,0,0,79.64,666,880,73,91,4,1,123487,0,220400,0,0,0,192,2,1,3,0,30550,49281,84.7,68.54,86,3,0,0,1,5377.57,0,0,10.17,2,1,668,-1,0,47,0,0,0,0,12,17861.95,27,3,0,3,-1,4.54
AU0001047,0,712,726,762,3,32,104,0,0,34311,100711,0,1,0,0,0,2,0,-1,0,100,205986,496,1,141,82.01,833,713,6,4,66.22,161,7,1,0,3,8,4,3,3,0,0,33.8,757,759,819,6,1.95,0,2,55.08,2,25,0,3,31773,0,38.17,701,805,29,97,0,1,35269,3,0,1,0,0,230,1,0,8,0,8938,53051,54.05,92.06,71,6,0,127,0,15869.43,0,0,9.64,3,1,625,2,0,20,-1,0,0,1,18,10882.77,55,5,0,3,-1,9.68
AU0001048,0,850,850,844,8,56,139,76.96,123863,15140,33592,1,0,0,1,1,-1,0,0,2,83.35,22881,2062,0,31,46.71,740,761,5,7,50.12,118,16,0,0,3,-5,2,2,1,1,0,59.74,786,703,745,19,7.1,0,0,71.2,2,113,0,1,352873,0,99.6,752,738,44,18,4,0,45656,1,0,-7,0,1,163,3,1,9,0,22125,50553,37.82,82.4,59,3,1,29,0,23733.39,1,0,6.18,2,2,753,3,1,42,0,0,0,1,0,12909.53,9,3,0,2,-1,1.74
AU0001049,0,736,754,850,18,34,104,58.0,114428,55196,0,2,0,0,0,1,2,33,0,1,98.27,68525,0,0,21,68.26,839,705,12,5,0,335,18,0,40210,2,0,4,3,2,0,3944,44.56,617,770,695,8,62.19,0,1,82.71,3,53,2,0,237524,0,92.97,738,736,48,9,0,0,80853,0,204000,0,1,0,305,1,1,11,0,26506,100332,61.42,90.27,83,3,0,76,0,24084.95,0,0,10.69,2,2,618,1,0,1,0,0,0,1,18,25677.55,19,4,0,2,-1,8.69
AU0001050,0,691,828,776,-7,0,209,39.64,175304,23538,36916,0,1,0,0,-7,0,0,0,1,90.63,0,2866,0,50,149.62,731,850,3,2,18.45,239,23,0,0,0,0,3,0,0,0,4974,73.31,695,673,592,5,42.29,2,0,0,3,168,3,2,129002,0,75.52,823,745,48,64,5,1,80499,0,609141,0,0,0,216,3,0,9,0,14887,31573,42.19,95.29,67,4,0,0,2,0,-7,0,10.55,2,1,585,2,0,52,0,0,0,1,30,18070.13,30,0,0,3,-1,5.82
AU0001051,-7,713,671,707,5,20,130,48.18,28941,39985,42157,2,2,0,1,0,4,109,0,2,57.72,0,789,0,59,137.69,634,624,5,7,44.52,205,0,1,102490,0,60,3,10,2,0,4038,43.38,728,753,545,12,60.56,1,0,20.19,4,201,6,1,166758,0,63.72,756,652,50,115,1,0,67632,1,0,0,0,0,0,2,1,11,0,-1,69124,33.15,101.41,69,3,0,0,2,3965.79,3,1,8.01,1,0,707,4,1,16,0,0,0,0,7,31116.08,31,4,0,2,-1,5.53
AU0001052,0,760,746,820,2,16,180,49.93,170428,9827,0,2,2,0,3,5,3,21,0,2,92.77,124415,3249,0,106,0,749,741,11,6,0,94,22,0,0,3,44,1,3,1,0,0,50.08,689,800,670,14,56.7,0,0,45.6,2,13,1,0,143332,0,51.66,746,716,58,0,4,1,51171,3,6868,0,0,0,142,1,0,3,1,28148,0,46.59,112.99,50,2,1,44,1,15363.91,0,0,5.7,3,0,702,2,0,36,0,0,0,0,16,30016.65,1,4,0,2,-1,13.27
AU0001053,0,742,850,755,4,22,16,43.25,0,715,114226,1,0,0,3,1,4,78,0,0,91.45,345778,700,0,105,109.16,688,626,0,4,29.3,192,-7,0,73397,3,0,1,0,2,0,702,53.32,689,856,827,0,89.58,0,0,73.26,2,78,0,1,130936,0,88.84,815,900,77,45,1,0,14433,1,239429,0,0,0,114,1,1,2,0,16388,95941,35.41,111.55,64,3,0,0,2,28508.9,2,0,13.82,2,0,813,2,0,19,0,0,0,0,14,18331.09,15,4,3856.75,2,-1,13.66
AU0001054,0,734,850,570,9,42,362,43.02,170247,17477,-1,2,1,0,0,3,3,51,0,1,93.57,134830,1606,0,48,58.03,712,704,5,6,49.8,129,27,2,28507,3,83,2,8,2,0,0,40.87,736,724,781,4,70.76,1,0,49.85,2,136,3,0,0,0,74.04,704,763,93,0,3,0,86890,1,286421,0,1,0,217,3,0,1,0,-7,100137,28.66,94.28,56,2,0,0,0,521.18,0,1,0,2,0,755,1,1,17,0,0,0,0,6,30303.39,6,3,1930.25,1,-1,13.99
AU0001055,0,744,614,850,12,44,237,51.25,82516,36086,0,-7,1,0,0,0,2,22,0,0,86.86,130638,0,0,75,91.14,789,847,15,5,19.63,0,6,0,57256,2,0,1,2,1,0,0,26.31,670,725,797,12,-1,0,0,73.69,1,103,1,2,144981,0,52.37,778,612,57,0,2,0,36896,2,0,1,0,0,155,3,1,9,0,0,33463,61.14,119.05,57,3,-7,0,1,0,1,0,1.51,1,1,758,2,1,40,0,0,0,0,37,19113.17,47,0,818.43,1,-1,0.43
AU0001056,0,639,842,621,1,18,108,51.43,72043,13714,27418,0,1,0,1,3,2,81,0,0,82.02,71487,2738,0,24,7.17,850,771,12,3,30.38,274,25,0,14283,4,30,0,2,2,0,0,54.21,723,758,679,14,72.06,0,0,26.32,2,71,3,1,22683,1,75.86,738,743,36,0,2,1,25862,0,882279,-7,0,0,68,-1,-5,6,0,38585,150485,32.24,107.89,78,3,1,97,0,16437.11,3,1,4.29,3,1,-7,1,1,1,0,0,0,-1,0,15458.45,20,2,0,2,-1,9.18
AU0001057,0,718,791,636,19,22,44,10.66,207723,38937,57335,0,0,0,4,4,3,20,0,0,99.7,190011,2678,0,123,70.35,733,834,4,8,18.68,181,15,3,0,2,26,5,2,1,1,3497,46.26,812,617,622,8,0,0,1,16.66,1,120,2,1,247355,0,65.78,642,792,85,24,1,0,79640,0,152661,1,0,0,15,-7,1,0,0,37977,167089,35.52,86.21,53,6,0,29,0,21271.59,0,0,4.28,2,2,872,2,1,33,0,0,0,1,17,23174.04,34,1,2006.48,1,-1,12.21
AU0001058,0,805,817,670,9,20,341,76.49,0,34985,48013,0,1,1,2,1,1,39,0,5,99.9,164997,3148,0,79,0,691,758,0,3,19.18,44,8,-7,42175,0,54,0,1,2,0,0,14.23,-7,864,731,16,21.98,1,2,60.03,2,199,-7,1,209959,0,100,718,729,42,74,4,0,24185,3,162873,0,0,0,373,1,1,2,-1,38925,24641,74.52,74.9,27,4,1,26,3,16240.52,2,0,0,2,1,906,2,0,3,0,0,0,0,6,-7,43,3,137.78,1,-1,10.14
AU0001059,0,723,829,-7,-7,25,53,60.74,0,5904,43316,0,0,1,0,4,4,24,0,1,100,-7,911,0,55,9.91,745,850,7,5,21.48,212,2,2,0,0,12,2,4,3,0,0,19.46,787,709,814,9,26.7,0,0,85.41,4,82,2,0,0,0,100,718,739,100,3,1,1,0,2,0,0,1,1,145,1,1,5,0,33478,54557,32.32,90.12,75,4,1,58,1,5254.56,2,0,8.1,2,0,709,3,0,44,0,1,0,-7,44,11100.03,6,2,896.66,1,-1,4.66
AU0001060,0,850,831,730,7,23,147,46.57,-1,20618,0,-7,0,1,3,3,1,72,1,0,82.2,0,0,0,43,90.23,737,671,11,12,0,298,22,2,8596,0,0,4,0,1,1,0,48.18,768,657,713,18,74.53,0,2,30.18,3,200,2,0,65680,0,100,792,843,75,68,2,0,-1,0,239981,1,0,0,118,2,0,6,0,63525,80668,41.97,65.78,93,4,0,44,5,9123.29,0,1,19.09,2,2,705,2,0,53,0,0,0,1,51,37120.49,29,4,2313.29,2,-1,5.64
